the_geom,cartodb_id,year,left_cartodb_id,cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio,right_cmp_segid,right_length
0105000020E61000000100000001020000002200000010BD0D22F89C5EC0077BB20EBADA4240B0322A0DDB9C5EC05B9197F2CDDA4240103394ADD49C5EC03195A756D2DA42408AE2AB1BCE9C5EC00353BDBAD6DA4240ED422B2AC19C5EC0522AE382DFDA42407032BAF8BA9C5EC01CA4749BE3DA4240CD78DBF5B19C5EC08A643589EDDA424076B73B86A69C5EC06B33F1D2F9DA4240F918CD52919C5EC0DE50E55510DB4240B93F3BA38C9C5EC03209924815DB4240FC38076E839C5EC04CF237F31EDB42400213877C769C5EC06E4FC93237DB424084121CAB739C5EC0B15A57793CDB42408B5C078B699C5EC0254BC27A4FDB4240C6253498659C5EC0750F65C956DB4240412615995F9C5EC074D723E561DB424001999B57549C5EC0B488A1EE76DB42404894BCD5529C5EC0076C99E179DB4240EB54B7F4479C5EC055CA93368FDB42408614B444469C5EC0625EA80393DB4240E9ACAD94449C5EC066C63CB397DB4240E98EDE51429C5EC0CF31E8D39DDB42408BCB5681399C5EC06164DFEDB4DB424099BE87BD2F9C5EC0A47DF0A6CEDB42400594587F2A9C5EC0B0C7216ADCDB4240E29C698D209C5EC094B130BAF6DB4240ADB9FF3A169C5EC0997AD82F12DC4240E74A43660D9C5EC0AE1CD44929DC42405ACA3825FF9B5EC0B6A016014FDC4240BD95FD10FA9B5EC0CB0E6C705CDC4240F180A3FDEE9B5EC0BB3B73B379DC4240C0951CDDE79B5EC048F7D6B48CDC4240B4B908EEE69B5EC013E8F2538FDC424097C83C2ADD9B5EC09EB3FF0CA9DC4240,3236,2017,3230,167,Mission/Otis,Sickles,Ocean,N,1.4475325243,3,AM,13.4,C,9.9,6.001550045,60.6217176262626,1.35353535353535,167,1.4475325243
0105000020E61000000100000001020000000B0000009F3A23DEE09A5EC0574BFCAB56E242407968E29AE19A5EC023F6891970E2424088BDAE23DF9A5EC0206F13C49AE2424014E03913D59A5EC09435BBDCC9E242400AC1F137CC9A5EC04D52E951EAE2424081E9C20BC89A5EC01ECC7761FAE242402D06BEB2B19A5EC01D8D4CDA1CE342405C1921069E9A5EC0F89292F33BE342409BAD8B34979A5EC0A5D526AA46E34240E8CB8F63919A5EC0B610E30050E342403EB8CF688A9A5EC01308B85B5BE34240,3293,2007,3287,170,Mission/Otis,14th,9th,N,0.649404914678,3,AM,11.5351365637,D,6.2,,,1.86050589737097,170,0.64940491468
0105000020E61000000100000001020000002200000010BD0D22F89C5EC0077BB20EBADA4240B0322A0DDB9C5EC05B9197F2CDDA4240103394ADD49C5EC03195A756D2DA42408AE2AB1BCE9C5EC00353BDBAD6DA4240ED422B2AC19C5EC0522AE382DFDA42407032BAF8BA9C5EC01CA4749BE3DA4240CD78DBF5B19C5EC08A643589EDDA424076B73B86A69C5EC06B33F1D2F9DA4240F918CD52919C5EC0DE50E55510DB4240B93F3BA38C9C5EC03209924815DB4240FC38076E839C5EC04CF237F31EDB42400213877C769C5EC06E4FC93237DB424084121CAB739C5EC0B15A57793CDB42408B5C078B699C5EC0254BC27A4FDB4240C6253498659C5EC0750F65C956DB4240412615995F9C5EC074D723E561DB424001999B57549C5EC0B488A1EE76DB42404894BCD5529C5EC0076C99E179DB4240EB54B7F4479C5EC055CA93368FDB42408614B444469C5EC0625EA80393DB4240E9ACAD94449C5EC066C63CB397DB4240E98EDE51429C5EC0CF31E8D39DDB42408BCB5681399C5EC06164DFEDB4DB424099BE87BD2F9C5EC0A47DF0A6CEDB42400594587F2A9C5EC0B0C7216ADCDB4240E29C698D209C5EC094B130BAF6DB4240ADB9FF3A169C5EC0997AD82F12DC4240E74A43660D9C5EC0AE1CD44929DC42405ACA3825FF9B5EC0B6A016014FDC4240BD95FD10FA9B5EC0CB0E6C705CDC4240F180A3FDEE9B5EC0BB3B73B379DC4240C0951CDDE79B5EC048F7D6B48CDC4240B4B908EEE69B5EC013E8F2538FDC424097C83C2ADD9B5EC09EB3FF0CA9DC4240,3237,2017,3231,167,Mission/Otis,Sickles,Ocean,N,1.4475325243,3,PM,14.1,C,12.1,1.202035819,9.93418032231405,1.16528925619835,167,1.4475325243
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3238,1993,3232,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,20.3,B,,,,,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3239,1993,3233,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,PM,17.3,C,,,,,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3240,1999,3234,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,20.4,B,,,,,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3241,1999,3235,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,PM,18.5,C,,,,,168,1.94753609116
0105000020E610000001000000010200000006000000BBF06CFF379B5EC06279966F0CE742409874C3201D9B5EC0DD1B3F2713E7424041FCF713029B5EC030EF642A1AE7424083EF5135E79A5EC0D4AD0D7921E7424099058728CC9A5EC05D12D67328E742400A24D0B3C69A5EC0166551ED29E74240,3507,2004,3501,180,North Point,Van Ness,Columbus,E,0.38345247684,3,PM,11,D,,,,,180,0.38345247684
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3242,2001,3236,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,18.3,C,,,,,168,1.94753609116
0105000020E61000000100000001020000001200000061B8C014C49A5EC0B79FCEEFC3DF424013054604C29A5EC031220D29CEDF4240F1D022D6C19A5EC00E59A641D2DF42404F7C1982C29A5EC0F31D8769E0DF42409DB6D303C59A5EC06996E7CE14E042406DACB79EC79A5EC08D77AA3C49E04240EE74AD0FCA9A5EC07F92AC997DE042404CE891AACC9A5EC0BFBCC239B2E04240D6BD831BCF9A5EC06066608EE6E04240326C68B6D19A5EC09787FDE21AE1424029725E27D49A5EC024EB94374FE14240986D1E94D69A5EC09BA3B1D783E142407132CC11D89A5EC01B72BB83A0E1424089049AA4D89A5EC07C76739FABE14240CC7B3433D99A5EC0260C2FE9B7E1424042A24AD2DB9A5EC00A26E817EDE1424020770E3FDE9A5EC07F13004F22E24240A13A23DEE09A5EC0794BFCAB56E24240,3266,2006,3260,169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,PM,12.6,D,7,,,1.8,169,1.39150936015
0105000020E610000001000000010200000006000000B3562DA3FE9B5EC04F2313CBF5E24240A2C31B3AE39B5EC027D6BF82FCE24240057CA45FC89B5EC037BE673A03E34240D559D852AD9B5EC05691933D0AE3424083B6B274AB9B5EC0F59A8FD40AE34240B0386278929B5EC076C2B74011E34240,3606,2009,3599,185,Oak,Divisadero,Fillmore,E,0.366017476977,3,AM,19.7301366211,B,,,,,185,0.36601747698
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3243,2006,3237,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,18.1,C,9.1,,,1.98901098901099,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3244,2006,3238,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,PM,19.1,B,8.8,,,2.17045454545455,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3245,2007,3239,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,14.766389645,C,8,,,1.845798705625,168,1.94753609116
0105000020E610000001000000010200000006000000BBF06CFF379B5EC06279966F0CE742409874C3201D9B5EC0DD1B3F2713E7424041FCF713029B5EC030EF642A1AE7424083EF5135E79A5EC0D4AD0D7921E7424099058728CC9A5EC05D12D67328E742400A24D0B3C69A5EC0166551ED29E74240,3508,2006,3502,180,North Point,Van Ness,Columbus,E,0.38345247684,3,AM,18.9,C,8.7,,,2.17241379310345,180,0.38345247684
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3246,2007,3240,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,PM,15.2760031383,C,5.3,,,2.88226474307547,168,1.94753609116
0105000020E61000000100000001020000002B00000097C83C2ADD9B5EC09EB3FF0CA9DC42401A5FD508DC9B5EC0C8AF1543ACDC4240CE522BBAD49B5EC06CE17944BFDC4240FEB2C398D39B5EC067388D7AC2DC42404F9A7295CD9B5EC0C7325C91D2DC4240106E9942C69B5EC051A2BE92E5DC4240DEB39D71C09B5EC05697115EF5DC424076B12FF0BB9B5EC0BFE44DC500DD4240C63C579DB49B5EC0769DCC0914DD4240888750EDB29B5EC0B6FF5FB918DD42409A9D571CAD9B5EC0202A1A3E23DD424087C4A99EAB9B5EC046D595E525DD424076847669A29B5EC04F80FE2137DD4240E07789279A9B5EC083574AED46DD4240AE011346929B5EC04259354757DD4240E55FA9F3879B5EC06DB2970D6CDD4240C0FD40D2869B5EC04E8F30616EDD4240F07F6BAE799B5EC0D5C1BBFC88DD4240795CABCE499B5EC0D3F9CADDE8DD4240A61F3B4D459B5EC00C45ED3CF2DD42401E60DC0A409B5EC0D441AEC1FCDD424080C976372E9B5EC017D8796820DE4240836FA0442A9B5EC0335AF13637DE4240AC812284269B5EC0BD306F6E4DDE4240A886B7B2239B5EC0E182BCD05DDE4240EFFB3F52239B5EC04660655A63DE4240A4A65FD0219B5EC0AE6FD87092DE4240DF4CB56B219B5EC08C8C2B499FDE42407DC9172D1F9B5EC0AB694BD6A9DE42406A500ECD1B9B5EC0E54B0E5BB4DE4240155046B9139B5EC021A09931CDDE4240107D6FC60F9B5EC02896D4C6D9DE42400228FCE4079B5EC09C7C6A06F2DE42400E685B5F039B5EC01677395800DF42407C3E3281019B5EC064A1CB3506DF4240056F4C9FFC9A5EC0490219D314DF4240B80E696DF99A5EC09E225B751EDF42408944BDD7EF9A5EC0ED1E7D923CDF4240BE2C5E64E19A5EC08A74F1B568DF424082F1E253DF9A5EC0233C16B96FDF4240C2C83F1ED99A5EC0E20B7FBA82DF4240F43C76BAD29A5EC0FDA2DF5296DF424061B8C014C49A5EC0B79FCEEFC3DF4240,3247,2009,3241,168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,AM,19.3199637648,B,8.863115373,,,2.17981634580263,168,1.94753609116
